application_id,job,job_id,position,tenure_track,date,candidate
47,Associate Professor,47,Mathematics,False,2023-07-12 13:38:43,user9644@example.com
48,Professor,48,Mathematics,True,2002-08-24 19:35:59,user7295@example.com
49,Associate Professor,49,Mathematics,False,2013-05-02 05:24:30,user6025@example.com
50,Professor,50,Physics,False,2018-09-23 21:05:07,user3984@example.com
51,Assistant Professor,51,Physics,True,2012-01-07 14:01:48,user7426@example.com
52,Assistant Professor,52,Mathematics,True,2007-07-07 06:44:21,user4950@example.com
53,Professor,53,Computer Science,False,2005-08-07 19:12:01,user5898@example.com
54,Professor,54,Mathematics,True,2020-05-17 10:30:37,user9374@example.com
55,Assistant Professor,55,Mathematics,True,2023-04-27 18:24:18,user3021@example.com
56,Professor,56,Physics,True,2011-02-11 09:59:36,user4143@example.com
57,Assistant Professor,57,Physics,False,2015-07-28 20:29:47,user7797@example.com
58,Professor,58,Physics,False,2019-05-06 22:10:35,user4657@example.com
59,Associate Professor,59,Computer Science,False,2010-10-20 12:41:42,user1822@example.com
60,Assistant Professor,60,Physics,True,2000-11-04 01:34:43,user3611@example.com
61,Associate Professor,61,Mathematics,True,2020-02-18 16:43:35,user5507@example.com
62,Associate Professor,62,Physics,True,2003-05-09 17:46:22,user4952@example.com
63,Professor,63,Computer Science,True,2023-04-21 23:25:02,user9627@example.com
64,Professor,64,Physics,False,2005-01-17 23:41:53,user2276@example.com
65,Associate Professor,65,Computer Science,True,2005-08-07 10:27:22,user8108@example.com
66,Associate Professor,66,Mathematics,True,2008-06-11 20:36:22,user1706@example.com
67,Assistant Professor,67,Mathematics,False,2016-03-09 04:32:13,user9581@example.com
68,Professor,68,Computer Science,False,2019-09-10 15:36:29,user7479@example.com
69,Associate Professor,69,Mathematics,True,2015-02-16 07:04:41,user2847@example.com
70,Professor,70,Computer Science,True,2023-01-28 09:13:44,user2186@example.com
71,Assistant Professor,71,Mathematics,False,2003-12-25 06:40:03,user8981@example.com
72,Associate Professor,72,Mathematics,True,2005-03-25 19:48:54,user2175@example.com
73,Associate Professor,73,Mathematics,True,2015-01-14 19:37:03,user1645@example.com
74,Professor,74,Computer Science,False,2022-07-16 23:59:10,user2173@example.com
75,Professor,75,Computer Science,False,2003-07-22 17:36:47,user9453@example.com
76,Associate Professor,76,Computer Science,False,2019-09-04 02:18:36,user3306@example.com
77,Professor,77,Mathematics,False,2019-09-18 18:44:58,user3396@example.com
78,Professor,78,Mathematics,False,2010-11-08 04:07:10,user7581@example.com
79,Assistant Professor,79,Computer Science,False,2004-10-10 06:26:38,user8807@example.com
80,Professor,80,Physics,True,2004-11-03 01:27:00,user2938@example.com
81,Assistant Professor,81,Physics,False,2013-03-09 08:41:04,user5315@example.com
82,Associate Professor,82,Mathematics,False,2022-08-28 07:01:54,user3632@example.com
83,Assistant Professor,83,Physics,True,2001-02-15 17:35:58,user8153@example.com
84,Assistant Professor,84,Computer Science,True,2022-04-02 16:58:47,user2166@example.com
85,Professor,85,Mathematics,False,2015-06-01 06:42:07,user5583@example.com
86,Professor,86,Physics,True,2018-05-02 13:20:27,user2714@example.com
87,Professor,87,Computer Science,False,2006-10-16 03:09:57,user6934@example.com
88,Professor,88,Mathematics,True,2013-03-02 02:02:52,user5729@example.com
89,Assistant Professor,89,Physics,False,2013-06-18 02:07:09,user7015@example.com
90,Professor,90,Physics,True,2022-04-06 15:24:02,user2962@example.com
91,Associate Professor,91,Computer Science,True,2023-09-04 13:09:06,user1649@example.com
92,Associate Professor,92,Physics,True,2018-03-25 14:28:59,user6995@example.com
93,Associate Professor,93,Computer Science,False,2008-04-15 04:53:03,user5110@example.com
94,Assistant Professor,94,Physics,True,2003-03-12 23:37:23,user5763@example.com
95,Professor,95,Computer Science,False,2015-12-21 19:10:55,user5730@example.com
96,Assistant Professor,96,Physics,True,2019-06-26 09:42:07,user3287@example.com
97,Assistant Professor,97,Computer Science,True,2020-03-03 06:35:46,user1048@example.com
98,Professor,98,Physics,False,2017-05-01 06:34:16,user2688@example.com
99,Assistant Professor,99,Physics,False,2015-07-27 23:25:04,user2729@example.com
100,Associate Professor,100,Physics,True,2007-06-18 11:04:09,user1862@example.com
101,Associate Professor,101,Physics,False,2022-07-20 05:20:20,user4073@example.com
102,Associate Professor,102,Physics,True,2012-02-09 03:10:10,user7325@example.com
103,Associate Professor,103,Mathematics,False,2007-06-27 19:29:46,user9299@example.com
104,Assistant Professor,104,Physics,False,2023-03-18 20:30:40,user8240@example.com
105,Professor,105,Computer Science,True,2001-04-02 22:35:13,user1936@example.com
106,Professor,106,Mathematics,True,2015-12-20 08:00:24,user2245@example.com
107,Professor,107,Computer Science,False,2018-01-06 11:47:23,user6480@example.com
108,Associate Professor,108,Mathematics,False,2005-10-11 11:23:44,user4490@example.com
109,Assistant Professor,109,Mathematics,False,2005-12-10 19:01:38,user7293@example.com
110,Associate Professor,110,Computer Science,True,2022-01-12 13:21:28,user3519@example.com
111,Associate Professor,111,Mathematics,True,2001-04-03 15:19:05,user7198@example.com
112,Professor,112,Physics,False,2004-06-19 14:17:45,user8088@example.com
113,Assistant Professor,113,Mathematics,True,2007-01-27 19:40:45,user9047@example.com
114,Associate Professor,114,Physics,False,2019-02-03 07:22:01,user4128@example.com
115,Associate Professor,115,Mathematics,True,2023-10-09 06:03:17,user3745@example.com
116,Professor,116,Physics,True,2020-12-03 07:58:24,user1167@example.com
117,Assistant Professor,117,Computer Science,True,2003-09-18 19:03:40,user4922@example.com
118,Associate Professor,118,Computer Science,True,2016-11-20 02:49:34,user9351@example.com
119,Associate Professor,119,Mathematics,False,2000-05-09 00:04:51,user7130@example.com
120,Associate Professor,120,Computer Science,True,2000-03-24 08:33:44,user4219@example.com
121,Professor,121,Computer Science,True,2001-07-21 16:33:55,user5064@example.com
122,Professor,122,Physics,True,2020-10-01 07:10:08,user3379@example.com
123,Associate Professor,123,Computer Science,True,2005-04-28 12:15:31,user3138@example.com
124,Professor,124,Computer Science,True,2005-11-11 23:56:24,user3632@example.com
125,Professor,125,Mathematics,True,2012-03-12 23:34:34,user2162@example.com
126,Professor,126,Computer Science,False,2012-09-05 03:42:58,user1581@example.com
127,Associate Professor,127,Physics,True,2020-02-21 16:13:58,user2710@example.com
128,Assistant Professor,128,Mathematics,True,2007-02-26 21:31:10,user5105@example.com
129,Assistant Professor,129,Physics,False,2008-04-22 00:15:56,user6550@example.com
130,Assistant Professor,130,Physics,False,2000-06-20 23:26:23,user3077@example.com
131,Associate Professor,131,Mathematics,False,2019-02-25 15:08:17,user4441@example.com
132,Assistant Professor,132,Physics,False,2012-12-14 08:30:14,user4157@example.com
133,Assistant Professor,133,Mathematics,True,2020-08-05 02:47:23,user4702@example.com
134,Assistant Professor,134,Mathematics,False,2013-02-03 04:23:35,user1560@example.com
135,Associate Professor,135,Computer Science,True,2013-02-13 18:49:54,user3631@example.com
136,Associate Professor,136,Mathematics,False,2017-11-14 10:45:43,user3316@example.com
137,Assistant Professor,137,Computer Science,True,2019-06-08 08:09:49,user4676@example.com
138,Professor,138,Computer Science,True,2013-08-10 05:47:34,user7308@example.com
139,Assistant Professor,139,Computer Science,False,2023-07-06 10:08:52,user4359@example.com
140,Assistant Professor,140,Physics,True,2019-04-13 11:22:32,user7991@example.com
141,Associate Professor,141,Physics,True,2022-03-18 05:33:51,user5659@example.com
142,Assistant Professor,142,Physics,False,2013-09-17 10:36:51,user5752@example.com
143,Professor,143,Mathematics,True,2023-07-24 15:09:36,user7002@example.com
144,Professor,144,Mathematics,True,2009-10-14 10:47:37,user8634@example.com
145,Professor,145,Physics,True,2017-12-20 19:34:10,user7027@example.com
146,Assistant Professor,146,Mathematics,False,2001-05-04 02:43:19,user3671@example.com
147,Professor,147,Computer Science,False,2011-07-24 22:12:04,user9277@example.com
148,Assistant Professor,148,Physics,True,2002-06-03 16:31:22,user1872@example.com
149,Assistant Professor,149,Mathematics,False,2019-01-28 23:04:21,user4170@example.com
150,Professor,150,Mathematics,False,2020-11-06 19:12:16,user1194@example.com
151,Associate Professor,151,Mathematics,False,2023-09-12 03:13:41,user7058@example.com
152,Professor,152,Computer Science,False,2005-05-28 23:36:28,user3081@example.com
153,Professor,153,Mathematics,True,2020-08-10 11:55:25,user9075@example.com
154,Associate Professor,154,Mathematics,True,2014-11-03 10:04:27,user5343@example.com
155,Associate Professor,155,Computer Science,False,2012-05-23 15:47:50,user1213@example.com
156,Associate Professor,156,Physics,True,2010-09-09 14:47:44,user6548@example.com
157,Associate Professor,157,Computer Science,True,2012-07-23 22:40:06,user5386@example.com
158,Associate Professor,158,Mathematics,True,2008-02-15 04:19:47,user7818@example.com
159,Assistant Professor,159,Mathematics,True,2007-10-23 14:58:04,user9715@example.com
160,Associate Professor,160,Mathematics,True,2018-04-04 11:38:10,user3055@example.com
161,Assistant Professor,161,Physics,True,2008-03-18 15:49:33,user9178@example.com
162,Assistant Professor,162,Physics,False,2019-03-05 05:37:13,user2099@example.com
163,Associate Professor,163,Physics,False,2008-05-03 19:02:39,user6477@example.com
164,Professor,164,Mathematics,False,2005-03-08 11:02:07,user6691@example.com
165,Assistant Professor,165,Computer Science,False,2023-12-28 03:04:38,user1655@example.com
166,Professor,166,Physics,True,2012-08-09 04:22:45,user1658@example.com
167,Professor,167,Computer Science,True,2004-10-19 12:56:42,user8881@example.com
168,Professor,168,Physics,False,2011-08-18 05:48:16,user8942@example.com
169,Professor,169,Mathematics,False,2007-08-23 04:59:33,user3136@example.com
170,Professor,170,Computer Science,True,2021-01-05 10:20:55,user7688@example.com
171,Assistant Professor,171,Physics,False,2006-10-14 11:44:16,user8163@example.com
172,Assistant Professor,172,Physics,False,2008-11-28 04:49:13,user3168@example.com
173,Professor,173,Mathematics,True,2002-04-05 01:21:49,user2872@example.com
174,Professor,174,Computer Science,False,2010-11-04 14:52:09,user3036@example.com
175,Professor,175,Computer Science,True,2001-10-08 18:17:52,user6568@example.com
176,Professor,176,Mathematics,True,2017-06-04 21:34:10,user2567@example.com
177,Professor,177,Mathematics,True,2013-12-06 17:45:37,user9996@example.com
178,Assistant Professor,178,Computer Science,True,2010-08-03 06:51:57,user2583@example.com
179,Professor,179,Computer Science,False,2000-06-18 02:29:43,user2383@example.com
180,Professor,180,Computer Science,True,2017-05-03 17:05:03,user5439@example.com
181,Assistant Professor,181,Computer Science,True,2013-06-11 23:46:32,user2013@example.com
182,Associate Professor,182,Physics,False,2020-08-05 17:17:26,user4615@example.com
183,Professor,183,Physics,True,2000-07-08 01:05:00,user4757@example.com
184,Associate Professor,184,Mathematics,True,2002-02-26 08:40:13,user6291@example.com
185,Assistant Professor,185,Computer Science,True,2016-02-21 15:36:54,user7926@example.com
186,Assistant Professor,186,Mathematics,False,2015-05-23 22:35:58,user5080@example.com
187,Professor,187,Physics,True,2007-02-10 07:50:41,user4608@example.com
188,Associate Professor,188,Mathematics,False,2020-12-04 13:29:43,user2258@example.com
189,Assistant Professor,189,Mathematics,True,2014-03-08 06:18:54,user3614@example.com
190,Professor,190,Physics,False,2004-06-28 13:53:48,user1760@example.com
191,Assistant Professor,191,Computer Science,True,2008-07-25 22:35:17,user8268@example.com
192,Associate Professor,192,Computer Science,True,2018-03-08 09:22:54,user1781@example.com
193,Professor,193,Mathematics,False,2012-09-18 04:20:03,user5182@example.com
194,Professor,194,Computer Science,True,2009-05-20 06:16:39,user6322@example.com
195,Assistant Professor,195,Computer Science,True,2002-09-04 04:15:46,user6550@example.com
196,Associate Professor,196,Physics,False,2020-04-09 13:03:52,user1619@example.com
197,Professor,197,Physics,False,2015-05-11 17:32:43,user3280@example.com
198,Professor,198,Physics,False,2005-06-01 22:12:40,user4507@example.com
199,Associate Professor,199,Computer Science,False,2015-05-12 00:29:43,user2784@example.com
200,Professor,200,Mathematics,False,2021-09-15 03:49:06,user8844@example.com
201,Assistant Professor,201,Physics,True,2003-07-05 21:39:22,user1141@example.com
202,Assistant Professor,202,Physics,False,2004-05-09 14:07:30,user3920@example.com
203,Professor,203,Computer Science,True,2004-10-02 17:33:08,user8531@example.com
204,Professor,204,Physics,True,2020-04-08 21:08:54,user9065@example.com
205,Professor,205,Physics,True,2002-02-02 05:37:21,user6736@example.com
206,Associate Professor,206,Computer Science,True,2013-11-20 13:15:00,user4756@example.com
207,Assistant Professor,207,Physics,True,2020-10-08 18:21:12,user1956@example.com
208,Professor,208,Physics,False,2020-10-12 17:31:30,user2164@example.com
209,Assistant Professor,209,Mathematics,True,2015-02-02 01:47:49,user3147@example.com
210,Professor,210,Physics,True,2010-01-09 18:42:49,user2943@example.com
211,Assistant Professor,211,Physics,False,2011-02-05 00:31:07,user1435@example.com
212,Professor,212,Mathematics,True,2011-04-08 14:25:49,user1299@example.com
213,Associate Professor,213,Mathematics,False,2021-04-04 06:08:43,user6740@example.com
214,Assistant Professor,214,Mathematics,True,2002-08-27 15:06:56,user7391@example.com
215,Professor,215,Mathematics,False,2006-09-04 18:32:27,user4106@example.com
216,Professor,216,Mathematics,False,2019-01-19 17:08:53,user6018@example.com
217,Assistant Professor,217,Computer Science,False,2013-04-01 13:37:30,user7422@example.com
218,Professor,218,Computer Science,False,2004-12-06 01:06:48,user1784@example.com
219,Professor,219,Mathematics,True,2022-07-26 22:17:13,user9245@example.com
220,Professor,220,Physics,False,2014-03-18 02:07:05,user7711@example.com
221,Assistant Professor,221,Physics,True,2018-07-16 19:48:05,user1693@example.com
222,Associate Professor,222,Computer Science,True,2015-04-16 14:41:15,user8585@example.com
223,Assistant Professor,223,Mathematics,True,2022-07-20 05:44:50,user1012@example.com
224,Professor,224,Mathematics,True,2002-04-08 12:53:12,user1810@example.com
225,Professor,225,Physics,False,2010-08-25 10:10:26,user1179@example.com
226,Associate Professor,226,Physics,True,2006-01-26 15:04:54,user6548@example.com
227,Professor,227,Mathematics,True,2020-04-10 19:07:00,user9752@example.com
228,Associate Professor,228,Computer Science,False,2016-10-15 14:17:16,user2508@example.com
229,Professor,229,Mathematics,False,2014-04-11 05:08:46,user9321@example.com
230,Associate Professor,230,Mathematics,False,2018-06-22 13:43:56,user6074@example.com
231,Associate Professor,231,Mathematics,False,2020-11-15 05:15:04,user7655@example.com
232,Professor,232,Computer Science,False,2019-09-24 09:46:36,user1736@example.com
233,Professor,233,Physics,True,2005-06-13 15:25:36,user2385@example.com
234,Associate Professor,234,Mathematics,False,2018-05-06 23:48:13,user5274@example.com
235,Professor,235,Mathematics,False,2015-01-21 10:09:40,user5890@example.com
236,Assistant Professor,236,Computer Science,True,2007-10-09 16:18:18,user5957@example.com
237,Professor,237,Physics,True,2012-06-20 10:32:33,user5720@example.com
238,Associate Professor,238,Mathematics,False,2015-03-14 08:18:40,user8125@example.com
239,Associate Professor,239,Computer Science,True,2022-03-16 16:40:51,user9282@example.com
240,Professor,240,Mathematics,False,2004-12-16 21:34:05,user4038@example.com
241,Associate Professor,241,Mathematics,False,2009-12-11 08:44:03,user9610@example.com
242,Assistant Professor,242,Mathematics,False,2007-11-04 02:10:30,user9839@example.com
243,Associate Professor,243,Mathematics,True,2016-03-15 02:06:24,user1822@example.com
244,Associate Professor,244,Computer Science,True,2023-03-19 23:16:04,user7594@example.com
245,Assistant Professor,245,Mathematics,False,2005-05-27 19:48:34,user4793@example.com
246,Assistant Professor,246,Computer Science,False,2022-12-20 13:01:44,user3391@example.com
247,Assistant Professor,247,Physics,True,2007-11-07 18:43:42,user5086@example.com
248,Assistant Professor,248,Physics,False,2012-05-05 01:02:28,user5272@example.com
249,Professor,249,Physics,False,2008-08-07 20:32:18,user1866@example.com
250,Associate Professor,250,Physics,True,2007-01-09 08:01:32,user5914@example.com
251,Associate Professor,251,Computer Science,True,2013-09-16 13:42:57,user2535@example.com
252,Assistant Professor,252,Mathematics,True,2019-10-27 16:56:31,user4581@example.com
253,Associate Professor,253,Mathematics,False,2000-10-19 01:20:02,user6008@example.com
254,Assistant Professor,254,Mathematics,False,2022-12-24 22:47:50,user9172@example.com
255,Professor,255,Computer Science,False,2009-05-24 04:11:50,user1608@example.com
256,Professor,256,Mathematics,False,2009-06-28 12:04:47,user5294@example.com
257,Assistant Professor,257,Mathematics,False,2014-04-17 08:38:18,user8770@example.com
258,Associate Professor,258,Physics,False,2014-10-26 05:37:29,user2243@example.com
259,Professor,259,Computer Science,False,2004-07-21 13:58:08,user2151@example.com
260,Assistant Professor,260,Mathematics,False,2020-12-12 05:15:10,user9519@example.com
261,Professor,261,Mathematics,True,2017-07-22 17:12:52,user8458@example.com
262,Professor,262,Mathematics,True,2009-10-05 03:38:06,user7288@example.com
263,Associate Professor,263,Mathematics,False,2001-04-15 23:56:22,user7574@example.com
264,Professor,264,Physics,False,2000-07-01 17:28:21,user7702@example.com
265,Associate Professor,265,Mathematics,False,2006-09-26 00:21:08,user5047@example.com
266,Assistant Professor,266,Physics,False,2020-06-23 17:24:49,user3660@example.com
267,Professor,267,Computer Science,False,2016-03-19 12:46:17,user4676@example.com
268,Professor,268,Physics,False,2009-01-16 21:39:22,user5995@example.com
269,Professor,269,Computer Science,False,2011-08-12 04:29:02,user9136@example.com
270,Professor,270,Computer Science,True,2018-01-21 13:19:12,user2432@example.com
271,Assistant Professor,271,Mathematics,False,2022-11-24 06:04:05,user9369@example.com
272,Professor,272,Mathematics,False,2000-02-01 11:29:24,user1887@example.com
273,Assistant Professor,273,Physics,False,2017-07-20 08:34:41,user1138@example.com
274,Professor,274,Physics,True,2012-10-13 10:11:36,user6315@example.com
275,Professor,275,Mathematics,True,2009-09-14 11:38:06,user3864@example.com
276,Professor,276,Mathematics,True,2022-04-13 12:44:56,user7543@example.com
277,Associate Professor,277,Mathematics,True,2015-07-05 18:50:54,user8387@example.com
278,Professor,278,Computer Science,True,2005-06-13 12:37:30,user2453@example.com
279,Assistant Professor,279,Physics,False,2015-09-07 17:37:24,user4937@example.com
280,Professor,280,Physics,False,2012-07-07 14:02:22,user1289@example.com
281,Professor,281,Physics,True,2018-02-02 04:44:19,user3891@example.com
282,Assistant Professor,282,Computer Science,False,2014-02-01 08:02:41,user7626@example.com
283,Assistant Professor,283,Mathematics,True,2014-03-22 03:51:07,user3488@example.com
284,Assistant Professor,284,Computer Science,True,2020-01-23 23:41:28,user3304@example.com
285,Assistant Professor,285,Physics,False,2021-09-25 17:14:47,user1192@example.com
286,Professor,286,Mathematics,False,2000-06-11 20:53:59,user8345@example.com
287,Associate Professor,287,Physics,True,2015-10-22 04:16:48,user1003@example.com
288,Professor,288,Physics,True,2018-08-07 05:43:58,user4815@example.com
289,Assistant Professor,289,Computer Science,False,2002-12-26 01:52:27,user7611@example.com
290,Associate Professor,290,Physics,False,2014-12-03 08:23:11,user7945@example.com
291,Associate Professor,291,Mathematics,False,2007-12-28 12:17:59,user8908@example.com
292,Assistant Professor,292,Mathematics,False,2005-07-18 11:33:41,user8385@example.com
293,Professor,293,Physics,False,2018-01-14 07:47:27,user9433@example.com
294,Professor,294,Mathematics,False,2003-06-17 20:54:54,user5656@example.com
295,Assistant Professor,295,Mathematics,False,2023-07-08 07:57:58,user2832@example.com
296,Assistant Professor,296,Physics,True,2021-07-10 06:37:13,user3652@example.com
297,Assistant Professor,297,Physics,False,2007-07-26 19:43:33,user5094@example.com
298,Assistant Professor,298,Mathematics,True,2023-08-13 17:39:07,user3888@example.com
299,Associate Professor,299,Mathematics,True,2002-05-02 06:56:31,user8143@example.com
300,Professor,300,Computer Science,False,2012-02-02 18:21:49,user2870@example.com
301,Associate Professor,301,Computer Science,True,2014-03-21 06:29:02,user5764@example.com
302,Assistant Professor,302,Mathematics,True,2007-02-07 18:27:09,user4527@example.com
303,Professor,303,Physics,True,2008-10-06 02:58:09,user8404@example.com
304,Associate Professor,304,Physics,True,2004-03-07 17:56:15,user4822@example.com
305,Professor,305,Physics,False,2016-07-16 18:23:01,user8970@example.com
306,Professor,306,Mathematics,True,2011-03-05 10:51:13,user7117@example.com
307,Associate Professor,307,Computer Science,False,2003-01-27 00:41:50,user6816@example.com
308,Assistant Professor,308,Mathematics,True,2004-08-26 05:16:54,user5674@example.com
309,Associate Professor,309,Computer Science,True,2022-05-21 09:51:26,user4264@example.com
310,Assistant Professor,310,Physics,False,2018-11-11 22:30:29,user7531@example.com
311,Professor,311,Computer Science,True,2016-01-23 10:07:37,user8091@example.com
312,Assistant Professor,312,Mathematics,False,2017-10-03 20:42:22,user6907@example.com
313,Professor,313,Physics,False,2003-10-06 02:42:21,user2412@example.com
314,Associate Professor,314,Mathematics,True,2009-02-16 21:19:59,user9807@example.com
315,Assistant Professor,315,Physics,False,2012-08-06 20:18:04,user6952@example.com
316,Associate Professor,316,Physics,True,2008-03-19 00:36:46,user9735@example.com
317,Professor,317,Computer Science,True,2017-04-17 04:25:45,user1125@example.com
318,Associate Professor,318,Mathematics,True,2008-05-14 01:10:40,user4504@example.com
319,Professor,319,Physics,False,2010-03-20 00:52:35,user8676@example.com
320,Associate Professor,320,Physics,False,2019-11-04 14:36:45,user1506@example.com
321,Assistant Professor,321,Computer Science,True,2005-02-14 23:16:08,user8724@example.com
322,Professor,322,Computer Science,True,2010-05-21 07:40:29,user7349@example.com
323,Associate Professor,323,Physics,False,2021-08-07 03:31:24,user4754@example.com
324,Associate Professor,324,Physics,False,2005-05-03 17:44:09,user8718@example.com
325,Assistant Professor,325,Mathematics,False,2008-12-11 05:25:23,user4341@example.com
326,Associate Professor,326,Mathematics,True,2001-02-11 08:32:06,user2080@example.com
327,Associate Professor,327,Mathematics,False,2016-12-23 14:23:17,user3463@example.com
328,Assistant Professor,328,Mathematics,False,2019-01-17 10:26:28,user8932@example.com
329,Associate Professor,329,Mathematics,False,2021-01-03 10:58:17,user2413@example.com
330,Assistant Professor,330,Physics,True,2021-04-20 05:47:29,user7670@example.com
331,Associate Professor,331,Computer Science,False,2005-06-08 04:59:35,user6031@example.com
332,Professor,332,Computer Science,False,2001-03-04 17:25:16,user5714@example.com
333,Associate Professor,333,Physics,False,2011-10-16 02:49:59,user8658@example.com
334,Professor,334,Physics,True,2010-01-18 00:09:47,user2583@example.com
335,Assistant Professor,335,Physics,True,2002-04-10 19:03:59,user3763@example.com
336,Associate Professor,336,Mathematics,False,2017-08-08 14:24:17,user6699@example.com
337,Assistant Professor,337,Physics,True,2002-10-05 07:11:03,user3990@example.com
338,Professor,338,Computer Science,True,2001-10-20 10:20:18,user9838@example.com
339,Associate Professor,339,Computer Science,False,2007-09-13 23:05:37,user4664@example.com
340,Professor,340,Mathematics,True,2002-12-22 15:34:28,user8193@example.com
341,Professor,341,Mathematics,True,2008-02-26 22:32:07,user5173@example.com
342,Associate Professor,342,Computer Science,True,2007-11-13 13:58:47,user5800@example.com
343,Assistant Professor,343,Computer Science,True,2015-05-07 23:10:54,user8941@example.com
344,Associate Professor,344,Physics,False,2021-04-01 08:23:25,user3560@example.com
345,Professor,345,Computer Science,False,2014-06-05 12:48:43,user6575@example.com
346,Associate Professor,346,Computer Science,True,2012-11-14 08:56:28,user5725@example.com
347,Professor,347,Computer Science,False,2022-07-22 21:05:22,user2782@example.com
348,Associate Professor,348,Physics,False,2010-10-20 07:35:02,user5129@example.com
349,Professor,349,Physics,True,2010-08-26 00:34:43,user4322@example.com
350,Assistant Professor,350,Physics,True,2005-03-22 21:28:42,user8963@example.com
351,Professor,351,Physics,False,2019-12-10 15:03:05,user6448@example.com
352,Associate Professor,352,Computer Science,False,2004-11-17 22:42:37,user8270@example.com
353,Professor,353,Computer Science,False,2006-06-02 22:49:47,user6130@example.com
354,Assistant Professor,354,Physics,False,2017-09-04 23:30:50,user1532@example.com
355,Professor,355,Physics,False,2003-06-08 18:12:48,user4344@example.com
356,Associate Professor,356,Computer Science,False,2001-04-28 00:24:36,user5119@example.com
357,Associate Professor,357,Computer Science,True,2017-11-27 09:22:29,user7619@example.com
358,Professor,358,Computer Science,True,2009-08-04 04:59:55,user7373@example.com
359,Associate Professor,359,Computer Science,False,2007-03-13 09:51:31,user2509@example.com
360,Associate Professor,360,Computer Science,True,2008-10-24 21:21:17,user8535@example.com
361,Professor,361,Mathematics,False,2012-03-06 04:51:50,user1518@example.com
